item_title,category
"['lg', 'inr', 'hg', 'rechargeable', 'high', 'drain', 'li', 'ion', 'battery', 'mah', 'flat', 'top', 'vape']",Multipurpose Batteries and Power
"['aa', 'mah', 'ni', 'mh', 'bty', 'rechargeable', 'battery', 'cell', 'with', 'aa', 'aaa', 'charger']",Multipurpose Batteries and Power
"['mah', 'li', 'ion', 'rechargeable', 'battery', 'for', 'flashlight', 'torch', 'led']",Multipurpose Batteries and Power
"['pcs', 'garberiel', 'mah', 'li', 'ion', 'rechargeable', 'battery', 'dual', 'charger', 'usa']",Multipurpose Batteries and Power
"['sony', 'cr', 'cr', 'button', 'coin', 'cell', 'battery', 'pcs', 'brand', 'new', 'genuine', 'exp']",Multipurpose Batteries and Power
"['mah', 'li', 'ion', 'rechargeable', 'battery', 'lithium', 'ion', 'nimh', 'charger', 'for', 'volt']",Multipurpose Batteries and Power
"['panasonic', 'eneloop', 'pro', 'aa', 'rechargeable', 'battery', 'high', 'capacity', 'mah', 'japan', 'made']",Multipurpose Batteries and Power
"['ah', 'cb', 'sealed', 'lead', 'acid', 'agm', 'rechargeable', 'deep', 'cycle', 'battery', 'free', 'ship']",Multipurpose Batteries and Power
"['pack', 'aa', 'energizer', 'rechargeable', 'nimh', 'batteries', 'exp', 'aa', 'recharge', 'mah']",Multipurpose Batteries and Power
"['genuine', 'duracell', 'aa', 'rechargeable', 'batteries', 'nimh', 'mah', 'precharged', 'hr', 'duralock']",Multipurpose Batteries and Power
"['pack', 'duracell', 'aaa', 'alkaline', 'batteries', 'exp']",Multipurpose Batteries and Power
"['mighty', 'max', 'ytx', 'bs', 'replacement', 'for', 'yt', 'motorcycle', 'scooter', 'atv', 'battery']",Multipurpose Batteries and Power
"['genuine', 'sony', 'us', 'vtc', 'mah', 'imr', 'highdrain', 'rechargeable', 'battery', 'lion']",Multipurpose Batteries and Power
"['lot', 'samsung', 'lithium', 'mah', 'li', 'ion', 'battery', 'vape', 'batteries', 'us']",Multipurpose Batteries and Power
"['xtar', 'vc', 'usb', 'charger', 'li', 'ion', 'ni', 'mh', 'aa', 'aaa', 'usb', 'wall', 'car', 'plug']",Multipurpose Batteries and Power
"['pk', 'tenergy', 'rcr', 'li', 'ion', 'rechargeable', 'batteries', 'for', 'arlo', 'security', 'camera']",Multipurpose Batteries and Power
"['spim', 'hp', 'ah', 'lithium', 'polymer', 'batteries', 'super', 'cells']",Multipurpose Batteries and Power
"['bty', 'aa', 'aaa', 'rechargeable', 'battery', 'recharge', 'batteries', 'mah', 'ni', 'mh']",Multipurpose Batteries and Power
"['pcs', 'cr', 'cr', 'mah', 'rechargeable', 'battery', 'bty', 'black', 'ul', 'charger']",Multipurpose Batteries and Power
"['aa', 'rechargeable', 'battery', 'bulk', 'nickel', 'hydride', 'ni', 'mh', 'mah', 'blue']",Multipurpose Batteries and Power
"['usa', 'gold', 'bud', 'touch', 'vape', 'kit', 'mah', 'battery', 'pen', 'ml', 'tank', 'thick', 'oil', 'thread']",Multipurpose Batteries and Power
"['li', 'ion', 'mah', 'rechargeable', 'battery', 'for', 'rc', 'toy', 'led', 'torch']",Multipurpose Batteries and Power
"['panasonic', 'eneloop', 'aaa', 'batteries', 'mah', 'rechargeable', 'hr', 'ni', 'mh', 'bk', 'mcce']",Multipurpose Batteries and Power
"['ebl', 'universal', 'charger', 'for', 'aa', 'aaa', 'size', 'ni', 'mh', 'ni', 'cd', 'rechargeable', 'battery']",Multipurpose Batteries and Power
"['panasonic', 'eneloop', 'aaa', 'batteries', 'mah', 'rechargeable', 'ni', 'mh', 'hr', 'phone', 'pack']",Multipurpose Batteries and Power
"['authentic', 'panasonic', 'ncr', 'mah', 'rechargeable', 'battery', 'japan', 'button', 'top']",Multipurpose Batteries and Power
"['mah', 'garberiel', 'powerful', 'efficient', 'li', 'ion', 'rechargeable', 'battery']",Multipurpose Batteries and Power
"['sony', 'samsung', 'lg', 'lot', 'vtc', 'high', 'drain', 'flat', 'top', 'battery', 'us', 'free', 'ship']",Multipurpose Batteries and Power
"['cr', 'ultrafire', 'battery', 'rechargeable', 'trustfire', 'tr', 'charger']",Multipurpose Batteries and Power
"['pcs', 'mah', 'rechargeable', 'li', 'ion', 'flat', 'top', 'battery', 'flat', 'head', 'for', 'vape']",Multipurpose Batteries and Power
"['pcs', 'mah', 'ni', 'mh', 'rechargeable', 'battery', 'pack', 'rc', 'tamiya', 'plug', 'charger', 'usa']",Multipurpose Batteries and Power
"['lot', 'sale', 'samsung', 'inr', 'high', 'drain', 'mah', 'vape', 'mods', 'battery']",Multipurpose Batteries and Power
"['genuine', 'efest', 'imr', 'high', 'drain', 'rechargable', 'mah', 'battery', 'free', 'case']",Multipurpose Batteries and Power
"['mah', 'rechargeable', 'li', 'ion', 'battery', 'us', 'charger', 'for', 'torch']",Multipurpose Batteries and Power
"['sony', 'vtc', 'mah', 'flat', 'top', 'rechargeable', 'battery', 'us', 'vtc', 'green', 'case']",Multipurpose Batteries and Power
"['new', 'lr', 'maxell', 'ag', 'sr', 'battery']",Multipurpose Batteries and Power
"['goldsource', 'watt', 'step', 'up', 'down', 'voltage', 'converter', 'transformer']",Multipurpose Batteries and Power
"['panasonic', 'eneloop', 'aa', 'batteries', 'mah', 'rechargeable', 'ni', 'mh', 'accu', 'lr', 'pack', 'of']",Multipurpose Batteries and Power
"['panasonic', 'eneloop', 'pro', 'smart', 'quick', 'charger', 'aa', 'mah', 'batteries', 'bq', 'cc']",Multipurpose Batteries and Power
"['new', 'nitecore', 'battery', 'charger', 'digicharger', 'for', 'aa', 'aaa']",Multipurpose Batteries and Power
"['duracell', 'procell', 'volt', 'alkaline', 'batteries', 'qty']",Multipurpose Batteries and Power
"['mah', 'rechargeable', 'li', 'ion', 'flat', 'top', 'battery', 'flat', 'head', 'for', 'vape', 'mods']",Multipurpose Batteries and Power
"['switch', 'plug', 'outlet', 'power', 'supply', 'distribution', 'block', 'ac', 'strip', 'surge', 'protector']",Multipurpose Batteries and Power
"['ah', 'sealed', 'lead', 'acid', 'sla', 'battery', 'for', 'universal', 'alarm', 'control', 'system']",Multipurpose Batteries and Power
"['aa', 'rechargeable', 'battery', 'bulk', 'nickel', 'hydride', 'ni', 'mh', 'mah', 'bty', 'new']",Multipurpose Batteries and Power
"['nitecore', 'digi', 'charger', 'for', 'aa', 'aaa', 'li', 'ion', 'ni', 'mh']",Multipurpose Batteries and Power
"['samsung', 'inr', 'mah', 'battery', 'for', 'vape', 'mods', 'free', 'charger']",Multipurpose Batteries and Power
"['ah', 'battery', 'sla', 'sealed', 'lead', 'acid', 'for', 'alarm', 'systems', 'verizon', 'fios', 'more']",Multipurpose Batteries and Power
"['programmable', 'led', 'battery', 'level', 'voltage', 'monitor', 'meter', 'indicator']",Multipurpose Batteries and Power
"['olight', 'uc', 'universal', 'magnetic', 'usb', 'charger', 'for', 'battery']",Multipurpose Batteries and Power
"['gtl', 'li', 'ion', 'mah', 'red', 'rechargeable', 'battery', 'gtl', 'charger']",Multipurpose Batteries and Power
"['miles', 'nm', 'red', 'laser', 'pointer', 'pen', 'visible', 'beam', 'light', 'lazer', 'charger']",Multipurpose Batteries and Power
"['new', 'ijoy', 'mah', 'li', 'on', 'rechargeable', 'high', 'drain', 'battery']",Multipurpose Batteries and Power
"['panasonic', 'eneloop', 'pro', 'aa', 'batteries', 'mah', 'rechargeable', 'ni', 'mh', 'bk', 'hcde']",Multipurpose Batteries and Power
"['genuine', 'sony', 'us', 'vtc', 'high', 'drain', 'li', 'on', 'battery', 'mah', 'free', 'case']",Multipurpose Batteries and Power
"['universal', 'digital', 'lcd', 'battery', 'tester', 'checker', 'aa', 'aaa', 'button', 'cell']",Multipurpose Batteries and Power
"['new', 'lr', 'maxell', 'ag', 'sr', 'battery', 'freshly', 'new', 'usa', 'seller']",Multipurpose Batteries and Power
"['lot', 'samsung', 'wholesale', 'inr', 'high', 'drain', 'flat', 'top', 'battery', 'mah']",Multipurpose Batteries and Power
"['new', 'energizer', 'lithium', 'cr', 'cr', 'battery', 'exp', 'free', 'ship']",Multipurpose Batteries and Power
"['ebl', 'mah', 'aaa', 'ni', 'mh', 'rechargeable', 'battery', 'for', 'flashlight', 'toy', 'case', 'box']",Multipurpose Batteries and Power
"['new', 'nitecore', 'new', 'intelli', 'charger', 'for', 'aa']",Multipurpose Batteries and Power
"['food', 'trailer', 'cart', 'mobil', 'kitchen', 'truck']",Office Furniture
"['new', 'high', 'back', 'racing', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair']",Office Furniture
"['black', 'pu', 'leather', 'high', 'back', 'office', 'chair', 'executive', 'task', 'ergonomic', 'computer', 'desk']",Office Furniture
"['computer', 'desk', 'pc', 'laptop', 'table', 'wood', 'workstation', 'study', 'home', 'office', 'furniture']",Office Furniture
"['shape', 'corner', 'computer', 'desk', 'pc', 'glass', 'laptop', 'table', 'workstation', 'home', 'office', 'black']",Office Furniture
"['wood', 'computer', 'desk', 'pc', 'laptop', 'table', 'workstation', 'study', 'home', 'office', 'furniture', 'black']",Office Furniture
"['home', 'office', 'pc', 'corner', 'computer', 'desk', 'laptop', 'table', 'workstation', 'furniture', 'black']",Office Furniture
"['new', 'high', 'back', 'racing', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair']",Office Furniture
"['new', 'high', 'back', 'leather', 'office', 'chair', 'executive', 'office', 'desk', 'task', 'computer', 'chair']",Office Furniture
"['executive', 'ergonomic', 'massage', 'chair', 'heated', 'vibrating', 'computer', 'office', 'desk', 'brown']",Office Furniture
"['new', 'gaming', 'chair', 'racing', 'style', 'high', 'back', 'office', 'chair', 'ergonomic', 'swivel', 'chair']",Office Furniture
"['adjustable', 'swivel', 'ergonomic', 'mesh', 'mid', 'back', 'executive', 'computer', 'office', 'chair', 'black']",Office Furniture
"['ergonomic', 'midback', 'mesh', 'office', 'chair', 'executive', 'swivel', 'computer', 'desk', 'task', 'black']",Office Furniture
"['executive', 'reclining', 'office', 'chair', 'ergonomic', 'high', 'back', 'leather', 'footrest', 'armchair']",Office Furniture
"['new', 'high', 'back', 'racing', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair']",Office Furniture
"['computer', 'desk', 'home', 'office', 'laptop', 'pc', 'table', 'workstation', 'with', 'wheels', 'roll']",Office Furniture
"['high', 'back', 'racing', 'gaming', 'chair', 'ergonomic', 'office', 'chair', 'leather', 'swivel', 'footrest']",Office Furniture
"['armless', 'mid', 'back', 'mesh', 'office', 'chair', 'swivel', 'height', 'adjustable', 'office', 'desk', 'task']",Office Furniture
"['ergonomic', 'mid', 'back', 'mesh', 'computer', 'office', 'chair', 'desk', 'task', 'task', 'swivel', 'black', 'new']",Office Furniture
"['high', 'back', 'race', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair', 'red', 'new']",Office Furniture
"['computer', 'desk', 'pc', 'laptop', 'study', 'writing', 'table', 'dining', 'table', 'office', 'furniture']",Office Furniture
"['costway', 'wood', 'shape', 'corner', 'computer', 'desk', 'pc', 'table', 'workstation', 'home', 'office', 'black']",Office Furniture
"['high', 'back', 'race', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair', 'black', 'new']",Office Furniture
"['pu', 'leather', 'ergonomic', 'high', 'back', 'executive', 'best', 'desk', 'task', 'office', 'chair', 'black']",Office Furniture
"['ergonomic', 'adjustable', 'swivel', 'executive', 'computer', 'desktask', 'mesh', 'office', 'chair', 'orange']",Office Furniture
"['costway', 'wood', 'shape', 'corner', 'computer', 'desk', 'pc', 'table', 'workstation', 'home', 'office']",Office Furniture
"['goplus', 'high', 'back', 'race', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair', 'new']",Office Furniture
"['herman', 'miller', 'aeron', 'chair', 'open', 'box', 'size', 'fully', 'loaded', 'hardwood', 'caster']",Office Furniture
"['bcp', 'mesh', 'computer', 'office', 'chair', 'black']",Office Furniture
"['pu', 'leather', 'ergonomic', 'midback', 'executive', 'computer', 'best', 'desk', 'task', 'office', 'chair']",Office Furniture
"['pc', 'corner', 'computer', 'desk', 'home', 'office', 'laptop', 'table', 'workstation', 'furniture', 'black']",Office Furniture
"['high', 'back', 'pu', 'leather', 'executive', 'office', 'desk', 'task', 'computer', 'boss', 'luxury', 'chair', 'black']",Office Furniture
"['rocker', 'black', 'red', 'office', 'gaming', 'chair', 'racing', 'seats', 'computer', 'chair', 'executive']",Office Furniture
"['new', 'pu', 'leather', 'executive', 'racing', 'style', 'bucket', 'seat', 'chair', 'office', 'desk', 'chair']",Office Furniture
"['black', 'pu', 'leather', 'ergonomic', 'office', 'executive', 'computer', 'desk', 'task', 'office', 'chair']",Office Furniture
"['computer', 'desk', 'pc', 'laptop', 'glass', 'table', 'black', 'workstation', 'office', 'home', 'furniture', 'blk']",Office Furniture
"['high', 'back', 'race', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair', 'blue', 'new']",Office Furniture
"['racing', 'gaming', 'chair', 'high', 'back', 'office', 'chair', 'ergonomic', 'leather', 'swivel', 'footrest']",Office Furniture
"['merax', 'pu', 'leather', 'high', 'back', 'ergonomic', 'office', 'chair', 'executive', 'racing', 'gaming', 'chair']",Office Furniture
"['point', 'racing', 'game', 'massage', 'chair', 'leather', 'ergonomic', 'computer', 'office', 'chair', 'white']",Office Furniture
"['steelcase', 'leap', 'chair', 'open', 'box', 'fully', 'loaded', 'black', 'fabric']",Office Furniture
"['executive', 'high', 'back', 'sport', 'racing', 'style', 'gaming', 'office', 'chair', 'computer', 'swivel', 'white']",Office Furniture
"['pc', 'computer', 'desk', 'laptop', 'table', 'corner', 'student', 'workstation', 'office', 'home', 'furniture']",Office Furniture
"['computer', 'desk', 'pc', 'laptop', 'study', 'writing', 'table', 'dining', 'table', 'office', 'furniture']",Office Furniture
"['point', 'racing', 'game', 'massage', 'chair', 'leather', 'ergonomic', 'computer', 'office', 'chair', 'red']",Office Furniture
"['racing', 'style', 'gaming', 'office', 'chair', 'executive', 'leather', 'bucket', 'seat', 'high', 'back', 'black']",Office Furniture
"['racing', 'style', 'gaming', 'chair', 'computer', 'drafting', 'stool', 'high', 'back', 'leather', 'office', 'seat']",Office Furniture
"['wood', 'computer', 'desk', 'pc', 'laptop', 'table', 'workstation', 'study', 'home', 'office', 'furniture', 'black']",Office Furniture
"['black', 'pu', 'leather', 'high', 'back', 'office', 'chair', 'executive', 'best', 'desk', 'task', 'chair']",Office Furniture
"['high', 'back', 'race', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair', 'gray', 'new']",Office Furniture
"['herman', 'miller', 'fully', 'loaded', 'posture', 'fit', 'size', 'aeron', 'chairs', 'open', 'box']",Office Furniture
"['high', 'back', 'pu', 'leather', 'executive', 'office', 'desk', 'task', 'computer', 'chair', 'metal', 'base']",Office Furniture
"['rocker', 'high', 'back', 'office', 'gaming', 'chair', 'racing', 'seats', 'computer', 'chair', 'executive', 'green']",Office Furniture
"['computer', 'desk', 'corner', 'pc', 'laptop', 'table', 'student', 'workstation', 'office', 'home', 'furniture']",Office Furniture
"['pu', 'leather', 'executive', 'racing', 'style', 'bucket', 'seat', 'chair', 'sporty', 'office', 'desk', 'chair', 'new']",Office Furniture
"['office', 'computer', 'chair', 'high', 'back', 'swivel', 'leather', 'adjustable', 'ergonomic', 'desk', 'seat', 'us']",Office Furniture
"['lift', 'top', 'coffee', 'table', 'hidden', 'compartment', 'and', 'storage', 'shelves', 'modern', 'furniture']",Office Furniture
"['ergonomic', 'mesh', 'high', 'back', 'executive', 'computer', 'desk', 'swivel', 'office', 'chair', 'armrest']",Office Furniture
"['pu', 'leather', 'high', 'back', 'office', 'chair', 'executive', 'task', 'ergonomic', 'computer', 'desk']",Office Furniture
"['racing', 'style', 'gaming', 'office', 'chairs', 'ergonomic', 'computer', 'desk', 'high', 'back', 'bucket', 'seat']",Office Furniture
"['tatami', 'computer', 'office', 'desk', 'chair', 'footrest', 'high', 'back', 'microfiber', 'pu', 'leather']",Office Furniture
"['ergonomic', 'mesh', 'high', 'back', 'office', 'chair', 'computer', 'desk', 'task', 'executive', 'with', 'headrest']",Office Furniture
"['racing', 'office', 'chair', 'recliner', 'relax', 'gaming', 'executive', 'computer', 'ergonomic', 'high', 'back']",Office Furniture
"['new', 'mid', 'back', 'adjustable', 'ergonomic', 'mesh', 'swivel', 'durable', 'office', 'desk', 'task', 'chair']",Office Furniture
"['adjustable', 'swivel', 'executive', 'office', 'chair', 'mesh', 'computer', 'chair', 'desk', 'chair', 'headrest']",Office Furniture
"['pu', 'leather', 'high', 'back', 'computer', 'ergonomic', 'executive', 'office', 'chair', 'white', 'black', 'brown']",Office Furniture
"['high', 'back', 'racing', 'style', 'bucket', 'seat', 'gaming', 'chair', 'swivel', 'office', 'desk', 'task', 'red', 'new']",Office Furniture
"['black', 'pu', 'leather', 'high', 'back', 'office', 'chair', 'executive', 'task', 'ergonomic', 'computer', 'desk']",Office Furniture
"['adjustable', 'ergonomic', 'swivel', 'computer', 'office', 'desk', 'midback', 'task', 'mesh', 'chair', 'study']",Office Furniture
"['pc', 'laptop', 'glass', 'table', 'white', 'computer', 'desk', 'workstation', 'office', 'home', 'furniture']",Office Furniture
"['computer', 'desk', 'pc', 'table', 'workstation', 'monitor', 'printer', 'shelf', 'home', 'office', 'furniture']",Office Furniture
"['brown', 'pu', 'leather', 'high', 'back', 'office', 'chair', 'executive', 'task', 'ergonomic', 'computer', 'desk']",Office Furniture
"['rocker', 'blue', 'red', 'office', 'gaming', 'chair', 'racing', 'seats', 'computer', 'chair', 'executive']",Office Furniture
"['high', 'back', 'race', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair', 'green', 'new']",Office Furniture
"['high', 'back', 'ergonomic', 'swivel', 'gaming', 'chair', 'racing', 'with', 'lumbar', 'support', 'headrest']",Office Furniture
"['pc', 'gaming', 'ergonomic', 'high', 'back', 'office', 'desk', 'chair', 'swivel', 'chair', 'lumbar', 'support']",Office Furniture
"['executive', 'racing', 'gaming', 'chair', 'high', 'back', 'reclining', 'pu', 'leather', 'chair', 'blue', 'black']",Office Furniture
"['office', 'chair', 'ergonomic', 'computer', 'pu', 'leather', 'desk', 'seat', 'race', 'car', 'bucket', 'style', 'red']",Office Furniture
"['pu', 'leather', 'executive', 'racing', 'style', 'bucket', 'seat', 'chair', 'sporty', 'office', 'desk', 'chair', 'new']",Office Furniture
"['pu', 'leather', 'high', 'back', 'executive', 'office', 'chair', 'swivel', 'desk', 'task', 'computer', 'ergonomic']",Office Furniture
"['gtracing', 'pu', 'executive', 'gaming', 'chair', 'recliner', 'napping', 'chair', 'with', 'footrest', 'us']",Office Furniture
"['ergonomic', 'executive', 'mesh', 'chair', 'swivel', 'mid', 'back', 'office', 'chair', 'computer', 'desk', 'black']",Office Furniture
"['herman', 'miller', 'fully', 'loaded', 'size', 'aeron', 'chairs', 'open', 'box']",Office Furniture
"['modern', 'ergonomic', 'mesh', 'mid', 'back', 'office', 'chair', 'swivel', 'armless', 'computer', 'desk', 'task']",Office Furniture
"['black', 'wood', 'small', 'laptop', 'computer', 'cart', 'desk', 'with', 'drawers', 'printer', 'shelf', 'on', 'wheel']",Office Furniture
"['contemporary', 'executive', 'laminate', 'shape', 'office', 'furniture', 'desk']",Office Furniture
"['computer', 'desk', 'table', 'home', 'office', 'workstation', 'monitor', 'printer', 'shelf', 'furniture', 'pc']",Office Furniture
"['new', 'high', 'back', 'race', 'car', 'style', 'bucket', 'seat', 'office', 'desk', 'chair', 'gaming', 'chair', 'red']",Office Furniture
"['pu', 'leather', 'high', 'back', 'office', 'chair', 'executive', 'task', 'ergonomic', 'computer', 'desk']",Office Furniture
"['adjustable', 'ergonomic', 'mesh', 'swivel', 'computer', 'office', 'desk', 'task', 'chair', 'mid', 'back', 'black']",Office Furniture
"['high', 'back', 'racing', 'style', 'gaming', 'chair', 'reclining', 'office', 'executive', 'task', 'computer', 'new']",Office Furniture
"['computer', 'gaming', 'chair', 'high', 'back', 'swivel', 'racing', 'office', 'executive', 'bucket', 'seat', 'lb']",Office Furniture
"['high', 'brown', 'pu', 'leather', 'executive', 'office', 'desk', 'task', 'computer', 'boss', 'luxury', 'chair', 'new']",Office Furniture
